type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2022-10-27 14:10:35,-22.94881658,-67.82262864,3.22,4630.161,,1.060,309,15,19,,
T,2022-10-27 14:10:36,-22.94881299,-67.82263692,3.22,4630.445,,0.680,283,14,17,,
T,2022-10-27 14:10:37,-22.94881183,-67.82264502,3.22,4629.098,,0.700,280,15,19,,
T,2022-10-27 14:10:38,-22.94881207,-67.82265233,3.22,4628.680,,0.700,285,14,18,,
T,2022-10-27 14:10:39,-22.94881077,-67.82265929,3.22,4628.514,,0.710,289,16,20,,
T,2022-10-27 14:10:40,-22.94880815,-67.82266575,3.22,4628.190,,0.720,304,15,19,,
T,2022-10-27 14:10:41,-22.94880322,-67.82266984,3.22,4628.886,,0.770,327,13,16,,
T,2022-10-27 14:10:42,-22.94879659,-67.82267105,3.22,4629.050,,0.840,350,16,19,,
T,2022-10-27 14:10:43,-22.94878965,-67.82267133,3.22,4629.625,,0.880,352,17,20,,
T,2022-10-27 14:10:44,-22.94878404,-67.82267392,3.22,4629.648,,0.880,322,14,17,,
T,2022-10-27 14:10:45,-22.94878508,-67.82267374,3.22,4629.641,,0.000,,16,19,,
T,2022-10-27 14:10:46,-22.94878626,-67.82267225,3.22,4629.646,,0.000,,15,18,,
T,2022-10-27 14:10:47,-22.94878728,-67.82267169,3.22,4629.655,,0.000,,16,19,,
T,2022-10-27 14:10:48,-22.94878779,-67.82267142,3.22,4629.659,,0.000,,16,19,,
T,2022-10-27 14:10:49,-22.94878813,-67.82267129,3.22,4629.665,,0.000,,17,20,,
T,2022-10-27 14:10:50,-22.94878829,-67.82267120,3.22,4629.671,,0.000,,13,18,,
T,2022-10-27 14:10:51,-22.94878837,-67.82267113,3.22,4629.675,,0.000,,14,20,,
T,2022-10-27 14:10:52,-22.94878847,-67.82267114,3.22,4629.672,,0.000,,14,20,,
T,2022-10-27 14:10:53,-22.94878855,-67.82267116,3.22,4629.677,,0.000,,13,20,,
T,2022-10-27 14:10:54,-22.94878858,-67.82267117,3.22,4629.684,,0.000,,13,19,,
T,2022-10-27 14:10:55,-22.94878858,-67.82267118,3.22,4629.684,,0.000,,14,20,,
T,2022-10-27 14:10:56,-22.94878858,-67.82267120,3.22,4629.683,,0.000,,12,20,,
T,2022-10-27 14:10:57,-22.94878866,-67.82267123,3.22,4629.697,,0.000,,12,19,,
T,2022-10-27 14:10:58,-22.94878872,-67.82267124,3.22,4629.701,,0.000,,13,20,,
T,2022-10-27 14:10:59,-22.94878877,-67.82267128,3.22,4629.702,,0.000,,13,20,,
T,2022-10-27 14:11:00,-22.94878880,-67.82267134,3.22,4629.700,,0.000,,13,20,,
T,2022-10-27 14:11:01,-22.94878884,-67.82267139,3.22,4629.700,,0.000,,11,17,,
T,2022-10-27 14:11:02,-22.94878887,-67.82267142,3.22,4629.692,,0.000,,13,19,,
T,2022-10-27 14:11:03,-22.94878892,-67.82267142,3.22,4629.703,,0.000,,15,20,,
T,2022-10-27 14:11:04,-22.94878896,-67.82267141,3.22,4629.702,,0.000,,13,18,,
T,2022-10-27 14:11:05,-22.94878896,-67.82267144,3.22,4629.696,,0.000,,15,20,,
T,2022-10-27 14:11:06,-22.94878783,-67.82267058,3.22,4629.559,,0.450,318,12,17,,
T,2022-10-27 14:11:07,-22.94878386,-67.82267190,3.22,4630.141,,0.000,,13,18,,
T,2022-10-27 14:11:08,-22.94878212,-67.82267207,3.22,4630.196,,0.000,,14,18,,
T,2022-10-27 14:11:09,-22.94878125,-67.82267217,3.22,4630.204,,0.000,,15,18,,
T,2022-10-27 14:11:10,-22.94878079,-67.82267225,3.22,4630.197,,0.000,,17,20,,
T,2022-10-27 14:11:11,-22.94878058,-67.82267232,3.22,4630.196,,0.000,,15,18,,
T,2022-10-27 14:11:12,-22.94878047,-67.82267238,3.22,4630.198,,0.000,,14,19,,
T,2022-10-27 14:11:13,-22.94878043,-67.82267239,3.22,4630.206,,0.000,,15,20,,
T,2022-10-27 14:11:14,-22.94878040,-67.82267244,3.22,4630.204,,0.000,,14,20,,
T,2022-10-27 14:11:15,-22.94878040,-67.82267245,3.22,4630.208,,0.000,,12,19,,
T,2022-10-27 14:11:16,-22.94878041,-67.82267244,3.22,4630.217,,0.000,,13,20,,
T,2022-10-27 14:11:17,-22.94878041,-67.82267241,3.22,4630.225,,0.000,,11,19,,
T,2022-10-27 14:11:18,-22.94878042,-67.82267238,3.22,4630.226,,0.000,,12,20,,
T,2022-10-27 14:11:19,-22.94878045,-67.82267237,3.22,4630.230,,0.000,,12,20,,
T,2022-10-27 14:11:20,-22.94878045,-67.82267234,3.22,4630.225,,0.000,,13,20,,
T,2022-10-27 14:11:21,-22.94878046,-67.82267233,3.22,4630.221,,0.000,,12,19,,
T,2022-10-27 14:11:22,-22.94878044,-67.82267230,3.22,4630.225,,0.000,,14,20,,
T,2022-10-27 14:11:23,-22.94878043,-67.82267230,3.22,4630.221,,0.000,,12,18,,
T,2022-10-27 14:11:24,-22.94878045,-67.82267231,3.22,4630.222,,0.000,,14,20,,
T,2022-10-27 14:11:25,-22.94878047,-67.82267231,3.22,4630.227,,0.000,,14,20,,
T,2022-10-27 14:11:26,-22.94878046,-67.82267231,3.22,4630.226,,0.000,,13,19,,
T,2022-10-27 14:11:27,-22.94878047,-67.82267230,3.22,4630.229,,0.000,,11,18,,
T,2022-10-27 14:11:28,-22.94878048,-67.82267227,3.22,4630.241,,0.000,,12,19,,
T,2022-10-27 14:11:29,-22.94878050,-67.82267228,3.22,4630.244,,0.000,,14,20,,
T,2022-10-27 14:11:30,-22.94878052,-67.82267232,3.22,4630.242,,0.000,,12,18,,
T,2022-10-27 14:11:31,-22.94878057,-67.82267234,3.22,4630.248,,0.000,,15,20,,
T,2022-10-27 14:11:32,-22.94878072,-67.82267238,3.22,4630.250,,0.000,,13,17,,
T,2022-10-27 14:11:33,-22.94878083,-67.82267239,3.22,4630.241,,0.000,,15,20,,
T,2022-10-27 14:11:34,-22.94878092,-67.82267241,3.22,4630.248,,0.000,,15,20,,
T,2022-10-27 14:11:35,-22.94878098,-67.82267247,3.22,4630.256,,0.000,,14,19,,
T,2022-10-27 14:11:36,-22.94878101,-67.82267252,3.22,4630.252,,0.000,,14,19,,
T,2022-10-27 14:11:37,-22.94878106,-67.82267257,3.22,4630.248,,0.000,,15,20,,
T,2022-10-27 14:11:38,-22.94878113,-67.82267262,3.22,4630.249,,0.000,,13,20,,
T,2022-10-27 14:11:39,-22.94878121,-67.82267263,3.22,4630.260,,0.000,,12,19,,
T,2022-10-27 14:11:40,-22.94878123,-67.82267264,3.22,4630.255,,0.000,,13,20,,
T,2022-10-27 14:11:41,-22.94878125,-67.82267264,3.22,4630.255,,0.000,,13,20,,
T,2022-10-27 14:11:42,-22.94878124,-67.82267266,3.22,4630.244,,0.000,,13,19,,
T,2022-10-27 14:11:43,-22.94878121,-67.82267268,3.22,4630.235,,0.000,,12,18,,
T,2022-10-27 14:11:44,-22.94878120,-67.82267270,3.22,4630.228,,0.000,,12,17,,
T,2022-10-27 14:11:45,-22.94878120,-67.82267271,3.22,4630.228,,0.000,,15,20,,
T,2022-10-27 14:11:46,-22.94878118,-67.82267271,3.22,4630.218,,0.000,,15,20,,
T,2022-10-27 14:11:47,-22.94878117,-67.82267273,3.22,4630.219,,0.000,,15,19,,
T,2022-10-27 14:11:48,-22.94878117,-67.82267277,3.22,4630.212,,0.000,,13,18,,
T,2022-10-27 14:11:49,-22.94878075,-67.82267456,3.22,4630.148,,0.570,334,14,20,,
T,2022-10-27 14:11:50,-22.94878028,-67.82267521,3.22,4629.864,,0.000,,14,20,,
T,2022-10-27 14:11:51,-22.94877906,-67.82267729,3.22,4629.479,,0.420,18,14,20,,
T,2022-10-27 14:11:52,-22.94877802,-67.82267998,3.22,4629.524,,0.000,,13,18,,
T,2022-10-27 14:11:53,-22.94877842,-67.82268165,3.22,4629.521,,0.000,,14,19,,
T,2022-10-27 14:11:54,-22.94877861,-67.82268247,3.22,4629.523,,0.000,,14,20,,
T,2022-10-27 14:11:55,-22.94877870,-67.82268287,3.22,4629.529,,0.000,,14,19,,
T,2022-10-27 14:11:56,-22.94877873,-67.82268306,3.22,4629.528,,0.000,,15,20,,
T,2022-10-27 14:11:57,-22.94877875,-67.82268316,3.22,4629.534,,0.000,,15,20,,
T,2022-10-27 14:11:58,-22.94877880,-67.82268321,3.22,4629.528,,0.000,,13,20,,
T,2022-10-27 14:11:59,-22.94877883,-67.82268323,3.22,4629.531,,0.000,,12,20,,
T,2022-10-27 14:12:00,-22.94877883,-67.82268325,3.22,4629.530,,0.000,,12,20,,
T,2022-10-27 14:12:01,-22.94877882,-67.82268323,3.22,4629.531,,0.000,,12,20,,
T,2022-10-27 14:12:02,-22.94877878,-67.82268326,3.22,4629.521,,0.000,,12,19,,
T,2022-10-27 14:12:03,-22.94877874,-67.82268329,3.22,4629.520,,0.000,,13,19,,
T,2022-10-27 14:12:04,-22.94877871,-67.82268328,3.22,4629.522,,0.000,,13,19,,
T,2022-10-27 14:12:05,-22.94877868,-67.82268327,3.22,4629.523,,0.000,,13,19,,
T,2022-10-27 14:12:06,-22.94877867,-67.82268328,3.22,4629.525,,0.000,,12,16,,
T,2022-10-27 14:12:07,-22.94877865,-67.82268332,3.22,4629.526,,0.000,,14,18,,
T,2022-10-27 14:12:08,-22.94877864,-67.82268338,3.22,4629.527,,0.000,,16,20,,
T,2022-10-27 14:12:09,-22.94877864,-67.82268346,3.22,4629.527,,0.000,,16,20,,
T,2022-10-27 14:12:10,-22.94877861,-67.82268354,3.22,4629.531,,0.000,,15,19,,
T,2022-10-27 14:12:11,-22.94877860,-67.82268359,3.22,4629.533,,0.000,,16,20,,
T,2022-10-27 14:12:12,-22.94877861,-67.82268367,3.22,4629.537,,0.000,,14,20,,
T,2022-10-27 14:12:13,-22.94877857,-67.82268378,3.22,4629.545,,0.000,,12,20,,
T,2022-10-27 14:12:14,-22.94877643,-67.82268389,3.22,4629.662,,0.390,351,10,17,,
T,2022-10-27 14:12:15,-22.94877221,-67.82268724,3.22,4629.991,,0.500,17,14,17,,
T,2022-10-27 14:12:16,-22.94877244,-67.82268875,3.22,4629.545,,0.000,,13,17,,
T,2022-10-27 14:12:17,-22.94876855,-67.82268705,3.22,4629.685,,0.830,45,14,18,,
T,2022-10-27 14:12:18,-22.94876164,-67.82268358,3.22,4629.953,,0.940,41,16,19,,
T,2022-10-27 14:12:19,-22.94876054,-67.82268404,3.22,4629.944,,0.000,,16,19,,
T,2022-10-27 14:12:20,-22.94876159,-67.82268560,3.22,4629.947,,0.000,,16,19,,
T,2022-10-27 14:12:21,-22.94876212,-67.82268641,3.22,4629.946,,0.000,,15,19,,
T,2022-10-27 14:12:22,-22.94876149,-67.82268659,3.22,4629.950,,0.000,,15,19,,
T,2022-10-27 14:12:23,-22.94876371,-67.82268786,3.22,4630.596,,0.000,,15,19,,
T,2022-10-27 14:12:24,-22.94876527,-67.82268361,4.29,4631.167,,0.520,55,16,20,,
T,2022-10-27 14:12:25,-22.94876391,-67.82267558,4.29,4631.102,,0.810,73,13,17,,
T,2022-10-27 14:12:26,-22.94876199,-67.82266465,4.29,4631.109,,0.960,81,13,17,,
T,2022-10-27 14:12:27,-22.94876095,-67.82265372,4.29,4631.369,,0.940,82,16,20,,
T,2022-10-27 14:12:28,-22.94876059,-67.82264296,4.29,4631.429,,0.950,94,13,18,,
T,2022-10-27 14:12:29,-22.94876340,-67.82263569,4.29,4631.943,,1.010,121,14,19,,
T,2022-10-27 14:12:30,-22.94876852,-67.82262948,4.29,4632.143,,0.980,129,12,16,,
T,2022-10-27 14:12:31,-22.94877359,-67.82262308,4.29,4632.562,,0.950,126,13,20,,
T,2022-10-27 14:12:32,-22.94877896,-67.82262037,4.29,4633.385,,0.640,118,12,19,,
T,2022-10-27 14:12:33,-22.94878405,-67.82261920,4.29,4633.784,,0.630,121,12,19,,
T,2022-10-27 14:12:34,-22.94878967,-67.82261711,4.29,4633.768,,0.640,132,12,19,,
T,2022-10-27 14:12:35,-22.94879656,-67.82261522,4.29,4633.374,,0.650,144,12,16,,
T,2022-10-27 14:12:36,-22.94880218,-67.82261324,4.29,4633.594,,0.670,142,14,17,,
T,2022-10-27 14:12:37,-22.94880689,-67.82260913,4.29,4634.011,,0.680,133,16,20,,
T,2022-10-27 14:12:38,-22.94881134,-67.82260536,4.29,4634.137,,0.700,127,14,18,,
T,2022-10-27 14:12:39,-22.94881597,-67.82260037,4.29,4634.753,,0.700,129,16,20,,
T,2022-10-27 14:12:40,-22.94882120,-67.82259420,4.29,4634.739,,0.710,134,15,18,,
T,2022-10-27 14:12:41,-22.94882792,-67.82259051,4.29,4633.886,,0.710,141,11,19,,
T,2022-10-27 14:12:42,-22.94883604,-67.82258693,4.29,4633.153,,0.730,149,10,17,,
T,2022-10-27 14:12:43,-22.94884271,-67.82258694,4.29,4632.780,,0.740,149,12,18,,
T,2022-10-27 14:12:44,-22.94884926,-67.82258498,5.36,4633.266,,0.750,145,13,19,,
T,2022-10-27 14:12:45,-22.94885707,-67.82258035,5.36,4633.981,,0.750,130,12,17,,
T,2022-10-27 14:12:46,-22.94886431,-67.82257341,5.36,4634.633,,0.820,121,12,18,,
T,2022-10-27 14:12:47,-22.94887016,-67.82256524,5.36,4634.649,,0.820,113,15,18,,
T,2022-10-27 14:12:48,-22.94887456,-67.82255568,4.29,4635.025,,0.820,108,16,19,,
T,2022-10-27 14:12:49,-22.94887999,-67.82254614,4.29,4635.546,,0.760,135,16,19,,
T,2022-10-27 14:12:50,-22.94888565,-67.82254048,4.29,4635.281,,0.830,138,17,20,,
T,2022-10-27 14:12:51,-22.94888866,-67.82253580,4.29,4635.157,,0.820,135,13,17,,
T,2022-10-27 14:12:52,-22.94888985,-67.82252848,4.29,4635.517,,0.770,101,12,16,,
T,2022-10-27 14:12:53,-22.94888940,-67.82252061,4.29,4635.478,,0.820,98,14,18,,
T,2022-10-27 14:12:54,-22.94889116,-67.82251266,4.29,4635.223,,0.810,106,14,18,,
T,2022-10-27 14:12:55,-22.94889245,-67.82250553,4.29,4636.919,,0.810,107,15,17,,
T,2022-10-27 14:12:56,-22.94889135,-67.82249780,4.29,4636.735,,0.740,96,16,18,,
T,2022-10-27 14:12:57,-22.94888894,-67.82249027,3.22,4636.888,,0.720,83,18,20,,
T,2022-10-27 14:12:58,-22.94888681,-67.82248168,3.22,4637.033,,0.730,77,16,19,,
T,2022-10-27 14:12:59,-22.94888452,-67.82247188,3.22,4637.260,,0.730,77,16,18,,
T,2022-10-27 14:13:00,-22.94888292,-67.82246188,3.22,4637.234,,0.720,82,17,19,,
T,2022-10-27 14:13:01,-22.94888238,-67.82245119,3.22,4637.763,,0.710,86,14,18,,
T,2022-10-27 14:13:02,-22.94888182,-67.82244082,3.22,4637.157,,0.700,88,15,19,,
T,2022-10-27 14:13:03,-22.94888094,-67.82242975,3.22,4637.716,,0.690,88,15,19,,
T,2022-10-27 14:13:04,-22.94888044,-67.82241952,3.22,4637.730,,0.680,86,14,19,,
T,2022-10-27 14:13:05,-22.94887922,-67.82241102,3.22,4638.146,,0.680,85,14,20,,
T,2022-10-27 14:13:06,-22.94887878,-67.82240248,3.22,4638.441,,0.670,86,11,16,,
T,2022-10-27 14:13:07,-22.94887928,-67.82239489,3.22,4638.747,,0.670,90,14,19,,
T,2022-10-27 14:13:08,-22.94888016,-67.82238690,3.22,4639.180,,0.670,96,14,19,,
T,2022-10-27 14:13:09,-22.94888113,-67.82237768,3.22,4639.066,,0.670,95,13,18,,
T,2022-10-27 14:13:10,-22.94888131,-67.82237096,3.22,4640.304,,0.660,93,14,19,,
T,2022-10-27 14:13:11,-22.94888045,-67.82236368,3.22,4640.571,,0.660,86,14,19,,
T,2022-10-27 14:13:12,-22.94887930,-67.82235601,3.22,4640.339,,0.670,78,14,20,,
T,2022-10-27 14:13:13,-22.94887641,-67.82234706,3.22,4640.544,,0.670,69,13,19,,
T,2022-10-27 14:13:14,-22.94887257,-67.82233909,3.22,4640.335,,0.670,66,15,20,,
T,2022-10-27 14:13:15,-22.94886950,-67.82232957,4.29,4640.738,,0.670,72,13,18,,
T,2022-10-27 14:13:16,-22.94886770,-67.82231971,4.29,4641.319,,0.680,84,13,18,,
T,2022-10-27 14:13:17,-22.94886697,-67.82231058,3.22,4641.535,,0.680,91,14,19,,
T,2022-10-27 14:13:18,-22.94886710,-67.82230089,4.29,4641.705,,0.690,91,14,19,,
T,2022-10-27 14:13:19,-22.94886736,-67.82229017,4.29,4641.760,,0.700,94,13,18,,
T,2022-10-27 14:13:20,-22.94886817,-67.82228180,4.29,4641.427,,0.710,96,15,20,,
T,2022-10-27 14:13:21,-22.94886881,-67.82227354,4.29,4641.268,,0.710,96,13,19,,
T,2022-10-27 14:13:22,-22.94886942,-67.82226772,4.29,4640.902,,0.710,92,12,18,,
T,2022-10-27 14:13:23,-22.94886980,-67.82226622,4.29,4641.219,,0.700,94,14,20,,
T,2022-10-27 14:13:24,-22.94887073,-67.82226223,4.29,4640.901,,0.700,96,13,19,,
T,2022-10-27 14:13:25,-22.94887183,-67.82225672,4.29,4641.067,,0.710,97,14,19,,
T,2022-10-27 14:13:26,-22.94887280,-67.82225078,4.29,4640.542,,0.710,95,14,19,,
T,2022-10-27 14:13:27,-22.94887474,-67.82224371,4.29,4640.604,,0.710,97,14,19,,
T,2022-10-27 14:13:28,-22.94887503,-67.82223732,4.29,4641.259,,0.700,95,14,20,,
T,2022-10-27 14:13:29,-22.94887571,-67.82223029,4.29,4641.292,,0.700,96,13,19,,
T,2022-10-27 14:13:30,-22.94887645,-67.82222565,4.29,4641.227,,0.700,92,12,18,,
T,2022-10-27 14:13:31,-22.94887711,-67.82222018,4.29,4641.104,,0.700,96,12,18,,
T,2022-10-27 14:13:32,-22.94887819,-67.82221316,4.29,4641.101,,0.710,96,13,19,,
T,2022-10-27 14:13:33,-22.94887888,-67.82220647,4.29,4640.946,,0.710,97,14,20,,
T,2022-10-27 14:13:34,-22.94887950,-67.82219887,4.29,4640.839,,0.710,98,12,18,,
T,2022-10-27 14:13:35,-22.94888031,-67.82219142,4.29,4640.998,,0.710,99,12,18,,
T,2022-10-27 14:13:36,-22.94887899,-67.82218129,4.29,4640.959,,0.730,89,11,18,,
T,2022-10-27 14:13:37,-22.94887491,-67.82217235,4.29,4640.148,,0.760,61,14,19,,
T,2022-10-27 14:13:38,-22.94887538,-67.82216518,4.29,4641.474,,0.770,92,13,18,,
T,2022-10-27 14:13:39,-22.94887638,-67.82215589,4.29,4642.091,,0.840,106,16,20,,
T,2022-10-27 14:13:40,-22.94887724,-67.82214665,4.29,4641.993,,0.880,97,16,20,,
T,2022-10-27 14:13:41,-22.94887762,-67.82213457,4.29,4642.499,,0.890,84,14,19,,
T,2022-10-27 14:13:42,-22.94887718,-67.82212425,4.29,4642.756,,0.890,89,14,18,,
T,2022-10-27 14:13:43,-22.94887703,-67.82211261,4.29,4642.737,,0.880,90,16,20,,
T,2022-10-27 14:13:44,-22.94887731,-67.82210038,4.29,4642.653,,0.880,90,14,18,,
T,2022-10-27 14:13:45,-22.94887703,-67.82208773,4.29,4643.223,,0.860,93,15,18,,
T,2022-10-27 14:13:46,-22.94887673,-67.82207590,4.29,4643.558,,0.850,97,13,19,,
T,2022-10-27 14:13:47,-22.94887632,-67.82206483,4.29,4643.377,,0.840,101,13,19,,
T,2022-10-27 14:13:48,-22.94887722,-67.82205219,4.29,4643.416,,0.830,102,13,18,,
T,2022-10-27 14:13:49,-22.94887791,-67.82203907,4.29,4643.203,,0.830,103,15,20,,
T,2022-10-27 14:13:50,-22.94887760,-67.82202582,4.29,4643.074,,0.740,96,13,18,,
T,2022-10-27 14:13:51,-22.94887668,-67.82201178,4.29,4643.083,,0.740,93,12,17,,
T,2022-10-27 14:13:52,-22.94887599,-67.82199861,3.22,4642.965,,0.730,90,15,20,,
T,2022-10-27 14:13:53,-22.94887456,-67.82198713,3.22,4642.796,,0.730,90,15,20,,
T,2022-10-27 14:13:54,-22.94887437,-67.82197606,3.22,4642.609,,0.720,92,10,16,,
T,2022-10-27 14:13:55,-22.94887448,-67.82196521,4.29,4642.802,,0.720,93,13,19,,
T,2022-10-27 14:13:56,-22.94887531,-67.82195550,4.29,4642.630,,0.720,98,12,17,,
T,2022-10-27 14:13:57,-22.94887717,-67.82194799,4.29,4642.404,,0.710,98,14,19,,
T,2022-10-27 14:13:58,-22.94887974,-67.82194156,3.22,4642.862,,0.710,101,13,18,,
T,2022-10-27 14:13:59,-22.94888117,-67.82193292,3.22,4643.111,,0.720,98,15,20,,
T,2022-10-27 14:14:00,-22.94888196,-67.82192338,3.22,4643.393,,0.720,98,12,17,,
T,2022-10-27 14:14:01,-22.94888352,-67.82191206,3.22,4642.684,,0.730,99,14,19,,
T,2022-10-27 14:14:02,-22.94888502,-67.82190207,3.22,4642.644,,0.730,101,13,19,,
T,2022-10-27 14:14:03,-22.94888552,-67.82189156,3.22,4643.396,,0.740,94,12,18,,
T,2022-10-27 14:14:04,-22.94888521,-67.82188188,3.22,4643.996,,0.740,89,14,20,,
T,2022-10-27 14:14:05,-22.94888361,-67.82187289,3.22,4644.226,,0.750,76,13,18,,
T,2022-10-27 14:14:06,-22.94888133,-67.82186252,3.22,4643.878,,0.740,79,14,19,,
T,2022-10-27 14:14:07,-22.94887943,-67.82185188,3.22,4644.184,,0.750,79,15,20,,
T,2022-10-27 14:14:08,-22.94887829,-67.82183934,3.22,4643.955,,0.000,,15,20,,
T,2022-10-27 14:14:09,-22.94887802,-67.82183489,3.22,4643.954,,0.000,,14,17,,
T,2022-10-27 14:14:10,-22.94887793,-67.82183263,3.22,4643.948,,0.000,,15,18,,
T,2022-10-27 14:14:11,-22.94887786,-67.82183146,3.22,4643.950,,0.000,,15,20,,
T,2022-10-27 14:14:12,-22.94887867,-67.82182809,3.22,4643.820,,0.590,104,12,18,,
T,2022-10-27 14:14:13,-22.94887984,-67.82182080,3.22,4643.552,,0.000,,11,17,,
T,2022-10-27 14:14:14,-22.94888055,-67.82181705,3.22,4643.549,,0.000,,14,17,,
T,2022-10-27 14:14:15,-22.94888120,-67.82181504,3.22,4643.520,,0.000,,17,19,,
T,2022-10-27 14:14:16,-22.94888153,-67.82181402,3.22,4643.517,,0.000,,15,17,,
T,2022-10-27 14:14:17,-22.94888007,-67.82181078,3.22,4642.930,,0.760,98,15,17,,
T,2022-10-27 14:14:18,-22.94887994,-67.82180436,3.22,4643.486,,0.580,98,16,18,,
T,2022-10-27 14:14:19,-22.94887926,-67.82179877,3.22,4643.523,,0.580,82,16,18,,
T,2022-10-27 14:14:20,-22.94887903,-67.82179326,4.29,4644.048,,0.550,84,15,17,,
T,2022-10-27 14:14:21,-22.94887957,-67.82178507,5.36,4644.534,,0.700,85,18,20,,
T,2022-10-27 14:14:22,-22.94888017,-67.82177552,4.29,4644.728,,0.910,84,14,18,,
T,2022-10-27 14:14:23,-22.94887915,-67.82176559,4.29,4644.519,,0.880,81,14,19,,
T,2022-10-27 14:14:24,-22.94887869,-67.82175825,4.29,4644.732,,0.860,82,12,16,,
T,2022-10-27 14:14:25,-22.94887747,-67.82175153,4.29,4644.581,,0.870,78,16,20,,
T,2022-10-27 14:14:26,-22.94887727,-67.82174438,4.29,4645.312,,0.880,79,14,19,,
T,2022-10-27 14:14:27,-22.94887851,-67.82173896,4.29,4646.058,,0.870,78,12,17,,
T,2022-10-27 14:14:28,-22.94887899,-67.82173131,4.29,4645.828,,0.860,84,13,18,,
T,2022-10-27 14:14:29,-22.94888030,-67.82172632,5.36,4645.784,,0.830,91,14,19,,
T,2022-10-27 14:14:30,-22.94888394,-67.82172338,4.29,4644.708,,0.740,98,13,20,,
T,2022-10-27 14:14:31,-22.94888635,-67.82171928,3.22,4644.426,,0.730,96,11,16,,
T,2022-10-27 14:14:32,-22.94888973,-67.82172341,3.22,4644.436,,0.000,,16,19,,
T,2022-10-27 14:14:33,-22.94889125,-67.82172726,3.22,4644.425,,0.000,,14,17,,
T,2022-10-27 14:14:34,-22.94889211,-67.82172870,3.22,4644.417,,0.000,,16,19,,
T,2022-10-27 14:14:35,-22.94889430,-67.82172879,3.22,4644.345,,0.000,,15,18,,
T,2022-10-27 14:14:36,-22.94889290,-67.82172629,3.22,4644.112,,0.590,99,13,16,,
T,2022-10-27 14:14:37,-22.94889209,-67.82171671,3.22,4644.968,,1.230,84,14,17,,
T,2022-10-27 14:14:38,-22.94889027,-67.82170742,3.22,4645.758,,0.730,89,15,18,,
T,2022-10-27 14:14:39,-22.94888886,-67.82169981,3.22,4646.243,,0.730,83,15,18,,
T,2022-10-27 14:14:40,-22.94888935,-67.82169206,3.22,4645.517,,0.730,85,17,19,,
T,2022-10-27 14:14:41,-22.94889094,-67.82168445,3.22,4645.642,,0.730,82,15,18,,
T,2022-10-27 14:14:42,-22.94889200,-67.82167725,3.22,4645.752,,0.730,79,13,16,,
T,2022-10-27 14:14:43,-22.94889257,-67.82166915,3.22,4645.719,,0.730,71,15,18,,
T,2022-10-27 14:14:44,-22.94889259,-67.82166141,3.22,4646.125,,0.720,69,15,19,,
T,2022-10-27 14:14:45,-22.94889231,-67.82165150,3.22,4645.887,,0.710,74,15,19,,
T,2022-10-27 14:14:46,-22.94889224,-67.82164160,3.22,4645.490,,0.700,79,16,20,,
T,2022-10-27 14:14:47,-22.94889282,-67.82163226,3.22,4645.496,,0.700,88,16,20,,
T,2022-10-27 14:14:48,-22.94889169,-67.82162049,3.22,4645.565,,0.700,87,13,18,,
T,2022-10-27 14:14:49,-22.94888859,-67.82160882,3.22,4645.716,,0.700,78,11,16,,
T,2022-10-27 14:14:50,-22.94888424,-67.82159749,3.22,4645.287,,0.690,71,14,19,,
T,2022-10-27 14:14:51,-22.94887985,-67.82158747,3.22,4645.322,,0.670,67,14,19,,
T,2022-10-27 14:14:52,-22.94887532,-67.82157772,3.22,4645.205,,0.670,70,14,19,,
T,2022-10-27 14:14:53,-22.94887180,-67.82156923,3.22,4645.345,,0.660,76,12,17,,
T,2022-10-27 14:14:54,-22.94886950,-67.82156251,3.22,4646.432,,0.650,81,13,17,,
T,2022-10-27 14:14:55,-22.94886641,-67.82155520,3.22,4646.057,,0.650,82,14,18,,
T,2022-10-27 14:14:56,-22.94886410,-67.82154734,3.22,4646.228,,0.640,84,10,14,,
T,2022-10-27 14:14:57,-22.94886269,-67.82153838,3.22,4645.836,,0.650,83,15,19,,
T,2022-10-27 14:14:58,-22.94886110,-67.82152974,3.22,4645.853,,0.650,81,14,17,,
T,2022-10-27 14:14:59,-22.94885923,-67.82152162,3.22,4645.806,,0.650,76,14,17,,
T,2022-10-27 14:15:00,-22.94885645,-67.82151518,3.22,4647.078,,0.660,67,13,16,,
T,2022-10-27 14:15:01,-22.94885246,-67.82150654,3.22,4647.004,,0.660,64,16,18,,
T,2022-10-27 14:15:02,-22.94884952,-67.82150006,3.22,4646.425,,0.660,64,16,19,,
T,2022-10-27 14:15:03,-22.94884687,-67.82149503,3.22,4645.155,,0.670,67,14,17,,
T,2022-10-27 14:15:04,-22.94884254,-67.82148864,3.22,4644.837,,0.670,63,15,20,,
T,2022-10-27 14:15:05,-22.94883792,-67.82148030,3.22,4644.590,,0.680,55,12,17,,
T,2022-10-27 14:15:06,-22.94883114,-67.82147060,3.22,4645.043,,0.690,50,13,18,,
T,2022-10-27 14:15:07,-22.94882278,-67.82146172,3.22,4644.814,,0.700,47,14,19,,
T,2022-10-27 14:15:08,-22.94881349,-67.82145249,3.22,4645.125,,0.720,42,13,19,,
T,2022-10-27 14:15:09,-22.94880458,-67.82144355,3.22,4645.885,,0.730,48,13,18,,
